areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate,
E92000001,England,nation,29/04/2020,45_49,400,2389,64.3,
E92000001,England,nation,29/04/2020,50_54,458,2697,69,
E92000001,England,nation,29/04/2020,55_59,409,2417,65.8,
E92000001,England,nation,29/04/2020,60+,1712,10444,77.6,
E92000001,England,nation,29/04/2020,60_64,248,1659,53.3,
E92000001,England,nation,29/04/2020,65_69,154,936,33.5,
E92000001,England,nation,29/04/2020,70_74,165,964,34.7,
E92000001,England,nation,29/04/2020,75_79,199,1167,60.1,
E92000001,England,nation,29/04/2020,80_84,264,1669,115.9,
E92000001,England,nation,29/04/2020,85_89,331,1926,218.9,
E92000001,England,nation,29/04/2020,90+,351,2123,410.4,
E92000001,England,nation,29/04/2020,unassigned,2,24,,
E92000001,England,nation,28/04/2020,00_04,14,68,2.1,
E92000001,England,nation,28/04/2020,00_59,2572,17908,41.8,
E92000001,England,nation,28/04/2020,05_09,11,75,2.1,
E92000001,England,nation,28/04/2020,10_14,14,95,2.8,
E92000001,England,nation,28/04/2020,15_19,68,388,12.6,
E92000001,England,nation,28/04/2020,20_24,224,1413,40.5,
E92000001,England,nation,28/04/2020,25_29,312,2119,55.7,
E92000001,England,nation,28/04/2020,30_34,282,2130,55.9,
E92000001,England,nation,28/04/2020,35_39,293,1994,53.4,
E92000001,England,nation,28/04/2020,40_44,297,2010,58.9,
E92000001,England,nation,28/04/2020,45_49,340,2411,64.9,
E92000001,England,nation,28/04/2020,50_54,379,2771,70.9,
E92000001,England,nation,28/04/2020,55_59,338,2434,66.3,
E92000001,England,nation,28/04/2020,60+,1525,10403,77.3,
E92000001,England,nation,28/04/2020,60_64,245,1738,55.9,
E92000001,England,nation,28/04/2020,65_69,141,922,33,
E92000001,England,nation,28/04/2020,70_74,138,940,33.8,
E92000001,England,nation,28/04/2020,75_79,159,1148,59.2,
E92000001,England,nation,28/04/2020,80_84,259,1671,116,
E92000001,England,nation,28/04/2020,85_89,272,1883,214,
E92000001,England,nation,28/04/2020,90+,311,2101,406.2,
E92000001,England,nation,28/04/2020,unassigned,7,25,,
E92000001,England,nation,27/04/2020,00_04,12,66,2,
E92000001,England,nation,27/04/2020,00_59,2461,17696,41.3,
E92000001,England,nation,27/04/2020,05_09,10,68,1.9,
E92000001,England,nation,27/04/2020,10_14,10,95,2.8,
E92000001,England,nation,27/04/2020,15_19,51,359,11.6,
E92000001,England,nation,27/04/2020,20_24,208,1361,39,
E92000001,England,nation,27/04/2020,25_29,294,2085,54.8,
E92000001,England,nation,27/04/2020,30_34,284,2168,56.9,
E92000001,England,nation,27/04/2020,35_39,242,1942,52,
E92000001,England,nation,27/04/2020,40_44,286,2003,58.7,
E92000001,England,nation,27/04/2020,45_49,300,2365,63.6,
E92000001,England,nation,27/04/2020,50_54,410,2751,70.4,
E92000001,England,nation,27/04/2020,55_59,354,2433,66.3,
E92000001,England,nation,27/04/2020,60+,1562,10489,77.9,
E92000001,England,nation,27/04/2020,60_64,242,1719,55.2,
E92000001,England,nation,27/04/2020,65_69,131,913,32.6,
E92000001,England,nation,27/04/2020,70_74,131,971,34.9,
E92000001,England,nation,27/04/2020,75_79,160,1173,60.4,
E92000001,England,nation,27/04/2020,80_84,270,1706,118.5,
E92000001,England,nation,27/04/2020,85_89,292,1911,217.2,
E92000001,England,nation,27/04/2020,90+,336,2096,405.2,
E92000001,England,nation,27/04/2020,unassigned,2,21,,
E92000001,England,nation,26/04/2020,00_04,5,67,2,
E92000001,England,nation,26/04/2020,00_59,2102,17281,40.4,
E92000001,England,nation,26/04/2020,05_09,6,67,1.9,
E92000001,England,nation,26/04/2020,10_14,10,96,2.9,
E92000001,England,nation,26/04/2020,15_19,48,322,10.4,
E92000001,England,nation,26/04/2020,20_24,171,1292,37,
E92000001,England,nation,26/04/2020,25_29,232,2056,54.1,
E92000001,England,nation,26/04/2020,30_34,262,2161,56.7,
E92000001,England,nation,26/04/2020,35_39,234,1913,51.2,
E92000001,England,nation,26/04/2020,40_44,244,1962,57.5,
E92000001,England,nation,26/04/2020,45_49,300,2360,63.5,
E92000001,England,nation,26/04/2020,50_54,293,2642,67.6,
E92000001,England,nation,26/04/2020,55_59,297,2343,63.8,
E92000001,England,nation,26/04/2020,60+,1029,10555,78.4,
E92000001,England,nation,26/04/2020,60_64,197,1723,55.4,
E92000001,England,nation,26/04/2020,65_69,115,924,33,
E92000001,England,nation,26/04/2020,70_74,103,981,35.3,
E92000001,England,nation,26/04/2020,75_79,109,1204,62,
E92000001,England,nation,26/04/2020,80_84,145,1706,118.5,
E92000001,England,nation,26/04/2020,85_89,177,1944,221,
E92000001,England,nation,26/04/2020,90+,183,2073,400.8,
E92000001,England,nation,26/04/2020,unassigned,2,20,,
E92000001,England,nation,25/04/2020,00_04,4,69,2.1,
E92000001,England,nation,25/04/2020,00_59,2167,17445,40.7,
E92000001,England,nation,25/04/2020,05_09,9,70,2,
E92000001,England,nation,25/04/2020,10_14,11,91,2.7,
E92000001,England,nation,25/04/2020,15_19,45,307,9.9,
E92000001,England,nation,25/04/2020,20_24,171,1257,36,
